,Aceh,Bali,Banten,Bengkulu,Daerah_Istimewa_Yogyakarta,Gorontalo,Jawa_Barat,Jawa_Tengah,Jawa_Timur,Kalimantan_Selatan,Kalimantan_Timur,Kalimantan_Utara,Lampung,Maluku,Maluku_Utara,Nusa_Tenggara_Barat,Nusa_Tenggara_Timur,Papua,Papua_Barat,Sulawesi_Barat,Sulawesi_Selatan,Sulawesi_Tengah,Sulawesi_Tenggara,Sulawesi_Utara,Sumatera_Barat,Sumatera_Utara
2040/03/18 04:00:00,0.6693,0.7085,0.7427,0.7170,0.7551,0.7353,0.7361,0.7468,0.7290,0.7157,0.7000,0.7135,0.7429,0.7159,0.7238,0.7249,0.7185,0.6895,0.7163,0.7107,0.7204,0.7207,0.7265,0.7199,0.7058,0.6814
2040/03/18 05:00:00,0.6693,0.7085,0.7427,0.7170,0.7551,0.7353,0.7361,0.7468,0.7290,0.7157,0.7000,0.7135,0.7429,0.7159,0.7238,0.7249,0.7185,0.6895,0.7163,0.7107,0.7204,0.7207,0.7265,0.7199,0.7058,0.6814
2040/03/18 06:00:00,0.6693,0.7085,0.7427,0.7170,0.7551,0.7353,0.7361,0.7468,0.7290,0.7157,0.7000,0.7135,0.7429,0.7159,0.7238,0.7249,0.7185,0.6895,0.7163,0.7107,0.7204,0.7207,0.7265,0.7199,0.7058,0.6814
2040/03/18 07:00:00,0.6693,0.7085,0.7427,0.7170,0.7551,0.7353,0.7361,0.7468,0.7290,0.7157,0.7000,0.7135,0.7429,0.7159,0.7238,0.7249,0.7185,0.6895,0.7163,0.7107,0.7204,0.7207,0.7265,0.7199,0.7058,0.6814
2040/03/18 08:00:00,0.6693,0.7085,0.7427,0.7170,0.7551,0.7353,0.7361,0.7468,0.7290,0.7157,0.7000,0.7135,0.7429,0.7159,0.7238,0.7249,0.7185,0.6895,0.7163,0.7107,0.7204,0.7207,0.7265,0.7199,0.7058,0.6814
2040/03/18 09:00:00,0.6693,0.7085,0.7427,0.7170,0.7551,0.7353,0.7361,0.7468,0.7290,0.7157,0.7000,0.7135,0.7429,0.7159,0.7238,0.7249,0.7185,0.6895,0.7163,0.7107,0.7204,0.7207,0.7265,0.7199,0.7058,0.6814
2040/03/18 10:00:00,0.6693,0.7085,0.7427,0.7170,0.7551,0.7353,0.7361,0.7468,0.7290,0.7157,0.7000,0.7135,0.7429,0.7159,0.7238,0.7249,0.7185,0.6895,0.7163,0.7107,0.7204,0.7207,0.7265,0.7199,0.7058,0.6814
2040/03/18 11:00:00,0.6693,0.7085,0.7427,0.7170,0.7551,0.7353,0.7361,0.7468,0.7290,0.7157,0.7000,0.7135,0.7429,0.7159,0.7238,0.7249,0.7185,0.6895,0.7163,0.7107,0.7204,0.7207,0.7265,0.7199,0.7058,0.6814
2040/03/18 12:00:00,0.6716,0.7138,0.7440,0.7208,0.7549,0.7366,0.7370,0.7469,0.7290,0.7152,0.6990,0.7146,0.7434,0.7159,0.7242,0.7257,0.7184,0.6899,0.7166,0.7102,0.7207,0.7215,0.7264,0.7201,0.7046,0.6823
2040/03/18 13:00:00,0.6716,0.7138,0.7440,0.7208,0.7549,0.7366,0.7370,0.7469,0.7290,0.7152,0.6990,0.7146,0.7434,0.7159,0.7242,0.7257,0.7184,0.6899,0.7166,0.7102,0.7207,0.7215,0.7264,0.7201,0.7046,0.6823
2040/03/18 14:00:00,0.6716,0.7138,0.7440,0.7208,0.7549,0.7366,0.7370,0.7469,0.7290,0.7152,0.6990,0.7146,0.7434,0.7159,0.7242,0.7257,0.7184,0.6899,0.7166,0.7102,0.7207,0.7215,0.7264,0.7201,0.7046,0.6823
2040/03/18 15:00:00,0.6716,0.7138,0.7440,0.7208,0.7549,0.7366,0.7370,0.7469,0.7290,0.7152,0.6990,0.7146,0.7434,0.7159,0.7242,0.7257,0.7184,0.6899,0.7166,0.7102,0.7207,0.7215,0.7264,0.7201,0.7046,0.6823
2040/03/18 16:00:00,0.6716,0.7138,0.7440,0.7208,0.7549,0.7366,0.7370,0.7469,0.7290,0.7152,0.6990,0.7146,0.7434,0.7159,0.7242,0.7257,0.7184,0.6899,0.7166,0.7102,0.7207,0.7215,0.7264,0.7201,0.7046,0.6823
2040/03/18 17:00:00,0.6716,0.7138,0.7440,0.7208,0.7549,0.7366,0.7370,0.7469,0.7290,0.7152,0.6990,0.7146,0.7434,0.7159,0.7242,0.7257,0.7184,0.6899,0.7166,0.7102,0.7207,0.7215,0.7264,0.7201,0.7046,0.6823
2040/03/18 18:00:00,0.6716,0.7138,0.7440,0.7208,0.7549,0.7366,0.7370,0.7469,0.7290,0.7152,0.6990,0.7146,0.7434,0.7159,0.7242,0.7257,0.7184,0.6899,0.7166,0.7102,0.7207,0.7215,0.7264,0.7201,0.7046,0.6823
2040/03/18 19:00:00,0.6716,0.7138,0.7440,0.7208,0.7549,0.7366,0.7370,0.7469,0.7290,0.7152,0.6990,0.7146,0.7434,0.7159,0.7242,0.7257,0.7184,0.6899,0.7166,0.7102,0.7207,0.7215,0.7264,0.7201,0.7046,0.6823
2040/03/18 20:00:00,0.6716,0.7138,0.7440,0.7208,0.7549,0.7366,0.7370,0.7469,0.7290,0.7152,0.6990,0.7146,0.7434,0.7159,0.7242,0.7257,0.7184,0.6899,0.7166,0.7102,0.7207,0.7215,0.7264,0.7201,0.7046,0.6823
2040/03/18 21:00:00,0.6716,0.7138,0.7440,0.7208,0.7549,0.7366,0.7370,0.7469,0.7290,0.7152,0.6990,0.7146,0.7434,0.7159,0.7242,0.7257,0.7184,0.6899,0.7166,0.7102,0.7207,0.7215,0.7264,0.7201,0.7046,0.6823
2040/03/18 22:00:00,0.6716,0.7138,0.7440,0.7208,0.7549,0.7366,0.7370,0.7469,0.7290,0.7152,0.6990,0.7146,0.7434,0.7159,0.7242,0.7257,0.7184,0.6899,0.7166,0.7102,0.7207,0.7215,0.7264,0.7201,0.7046,0.6823
2040/03/18 23:00:00,0.6716,0.7138,0.7440,0.7208,0.7549,0.7366,0.7370,0.7469,0.7290,0.7152,0.6990,0.7146,0.7434,0.7159,0.7242,0.7257,0.7184,0.6899,0.7166,0.7102,0.7207,0.7215,0.7264,0.7201,0.7046,0.6823
2040/03/19 00:00:00,0.6716,0.7138,0.7440,0.7208,0.7549,0.7366,0.7370,0.7469,0.7290,0.7152,0.6990,0.7146,0.7434,0.7159,0.7242,0.7257,0.7184,0.6899,0.7166,0.7102,0.7207,0.7215,0.7264,0.7201,0.7046,0.6823
2040/03/19 01:00:00,0.6716,0.7138,0.7440,0.7208,0.7549,0.7366,0.7370,0.7469,0.7290,0.7152,0.6990,0.7146,0.7434,0.7159,0.7242,0.7257,0.7184,0.6899,0.7166,0.7102,0.7207,0.7215,0.7264,0.7201,0.7046,0.6823
2040/03/19 02:00:00,0.6716,0.7138,0.7440,0.7208,0.7549,0.7366,0.7370,0.7469,0.7290,0.7152,0.6990,0.7146,0.7434,0.7159,0.7242,0.7257,0.7184,0.6899,0.7166,0.7102,0.7207,0.7215,0.7264,0.7201,0.7046,0.6823
2040/03/19 03:00:00,0.6716,0.7138,0.7440,0.7208,0.7549,0.7366,0.7370,0.7469,0.7290,0.7152,0.6990,0.7146,0.7434,0.7159,0.7242,0.7257,0.7184,0.6899,0.7166,0.7102,0.7207,0.7215,0.7264,0.7201,0.7046,0.6823
2040/03/19 04:00:00,0.6716,0.7138,0.7440,0.7208,0.7549,0.7366,0.7370,0.7469,0.7290,0.7152,0.6990,0.7146,0.7434,0.7159,0.7242,0.7257,0.7184,0.6899,0.7166,0.7102,0.7207,0.7215,0.7264,0.7201,0.7046,0.6823
2040/03/19 05:00:00,0.6716,0.7138,0.7440,0.7208,0.7549,0.7366,0.7370,0.7469,0.7290,0.7152,0.6990,0.7146,0.7434,0.7159,0.7242,0.7257,0.7184,0.6899,0.7166,0.7102,0.7207,0.7215,0.7264,0.7201,0.7046,0.6823
2040/03/19 06:00:00,0.6716,0.7138,0.7440,0.7208,0.7549,0.7366,0.7370,0.7469,0.7290,0.7152,0.6990,0.7146,0.7434,0.7159,0.7242,0.7257,0.7184,0.6899,0.7166,0.7102,0.7207,0.7215,0.7264,0.7201,0.7046,0.6823
2040/03/19 07:00:00,0.6716,0.7138,0.7440,0.7208,0.7549,0.7366,0.7370,0.7469,0.7290,0.7152,0.6990,0.7146,0.7434,0.7159,0.7242,0.7257,0.7184,0.6899,0.7166,0.7102,0.7207,0.7215,0.7264,0.7201,0.7046,0.6823
2040/03/19 08:00:00,0.6716,0.7138,0.7440,0.7208,0.7549,0.7366,0.7370,0.7469,0.7290,0.7152,0.6990,0.7146,0.7434,0.7159,0.7242,0.7257,0.7184,0.6899,0.7166,0.7102,0.7207,0.7215,0.7264,0.7201,0.7046,0.6823
2040/03/19 09:00:00,0.6716,0.7138,0.7440,0.7208,0.7549,0.7366,0.7370,0.7469,0.7290,0.7152,0.6990,0.7146,0.7434,0.7159,0.7242,0.7257,0.7184,0.6899,0.7166,0.7102,0.7207,0.7215,0.7264,0.7201,0.7046,0.6823
2040/03/19 10:00:00,0.6716,0.7138,0.7440,0.7208,0.7549,0.7366,0.7370,0.7469,0.7290,0.7152,0.6990,0.7146,0.7434,0.7159,0.7242,0.7257,0.7184,0.6899,0.7166,0.7102,0.7207,0.7215,0.7264,0.7201,0.7046,0.6823
2040/03/19 11:00:00,0.6716,0.7138,0.7440,0.7208,0.7549,0.7366,0.7370,0.7469,0.7290,0.7152,0.6990,0.7146,0.7434,0.7159,0.7242,0.7257,0.7184,0.6899,0.7166,0.7102,0.7207,0.7215,0.7264,0.7201,0.7046,0.6823
2040/03/19 12:00:00,0.6713,0.7140,0.7449,0.7242,0.7552,0.7369,0.7382,0.7472,0.7292,0.7149,0.6983,0.7151,0.7440,0.7161,0.7242,0.7255,0.7184,0.6881,0.7166,0.7102,0.7209,0.7220,0.7265,0.7204,0.7036,0.6850
2040/03/19 13:00:00,0.6713,0.7140,0.7449,0.7242,0.7552,0.7369,0.7382,0.7472,0.7292,0.7149,0.6983,0.7151,0.7440,0.7161,0.7242,0.7255,0.7184,0.6881,0.7166,0.7102,0.7209,0.7220,0.7265,0.7204,0.7036,0.6850
2040/03/19 14:00:00,0.6713,0.7140,0.7449,0.7242,0.7552,0.7369,0.7382,0.7472,0.7292,0.7149,0.6983,0.7151,0.7440,0.7161,0.7242,0.7255,0.7184,0.6881,0.7166,0.7102,0.7209,0.7220,0.7265,0.7204,0.7036,0.6850
2040/03/19 15:00:00,0.6713,0.7140,0.7449,0.7242,0.7552,0.7369,0.7382,0.7472,0.7292,0.7149,0.6983,0.7151,0.7440,0.7161,0.7242,0.7255,0.7184,0.6881,0.7166,0.7102,0.7209,0.7220,0.7265,0.7204,0.7036,0.6850
2040/03/19 16:00:00,0.6713,0.7140,0.7449,0.7242,0.7552,0.7369,0.7382,0.7472,0.7292,0.7149,0.6983,0.7151,0.7440,0.7161,0.7242,0.7255,0.7184,0.6881,0.7166,0.7102,0.7209,0.7220,0.7265,0.7204,0.7036,0.6850
2040/03/19 17:00:00,0.6713,0.7140,0.7449,0.7242,0.7552,0.7369,0.7382,0.7472,0.7292,0.7149,0.6983,0.7151,0.7440,0.7161,0.7242,0.7255,0.7184,0.6881,0.7166,0.7102,0.7209,0.7220,0.7265,0.7204,0.7036,0.6850
2040/03/19 18:00:00,0.6713,0.7140,0.7449,0.7242,0.7552,0.7369,0.7382,0.7472,0.7292,0.7149,0.6983,0.7151,0.7440,0.7161,0.7242,0.7255,0.7184,0.6881,0.7166,0.7102,0.7209,0.7220,0.7265,0.7204,0.7036,0.6850
2040/03/19 19:00:00,0.6713,0.7140,0.7449,0.7242,0.7552,0.7369,0.7382,0.7472,0.7292,0.7149,0.6983,0.7151,0.7440,0.7161,0.7242,0.7255,0.7184,0.6881,0.7166,0.7102,0.7209,0.7220,0.7265,0.7204,0.7036,0.6850
2040/03/19 20:00:00,0.6713,0.7140,0.7449,0.7242,0.7552,0.7369,0.7382,0.7472,0.7292,0.7149,0.6983,0.7151,0.7440,0.7161,0.7242,0.7255,0.7184,0.6881,0.7166,0.7102,0.7209,0.7220,0.7265,0.7204,0.7036,0.6850
2040/03/19 21:00:00,0.6713,0.7140,0.7449,0.7242,0.7552,0.7369,0.7382,0.7472,0.7292,0.7149,0.6983,0.7151,0.7440,0.7161,0.7242,0.7255,0.7184,0.6881,0.7166,0.7102,0.7209,0.7220,0.7265,0.7204,0.7036,0.6850
2040/03/19 22:00:00,0.6713,0.7140,0.7449,0.7242,0.7552,0.7369,0.7382,0.7472,0.7292,0.7149,0.6983,0.7151,0.7440,0.7161,0.7242,0.7255,0.7184,0.6881,0.7166,0.7102,0.7209,0.7220,0.7265,0.7204,0.7036,0.6850
2040/03/19 23:00:00,0.6713,0.7140,0.7449,0.7242,0.7552,0.7369,0.7382,0.7472,0.7292,0.7149,0.6983,0.7151,0.7440,0.7161,0.7242,0.7255,0.7184,0.6881,0.7166,0.7102,0.7209,0.7220,0.7265,0.7204,0.7036,0.6850
2040/03/20 00:00:00,0.6713,0.7140,0.7449,0.7242,0.7552,0.7369,0.7382,0.7472,0.7292,0.7149,0.6983,0.7151,0.7440,0.7161,0.7242,0.7255,0.7184,0.6881,0.7166,0.7102,0.7209,0.7220,0.7265,0.7204,0.7036,0.6850
2040/03/20 01:00:00,0.6713,0.7140,0.7449,0.7242,0.7552,0.7369,0.7382,0.7472,0.7292,0.7149,0.6983,0.7151,0.7440,0.7161,0.7242,0.7255,0.7184,0.6881,0.7166,0.7102,0.7209,0.7220,0.7265,0.7204,0.7036,0.6850
2040/03/20 02:00:00,0.6713,0.7140,0.7449,0.7242,0.7552,0.7369,0.7382,0.7472,0.7292,0.7149,0.6983,0.7151,0.7440,0.7161,0.7242,0.7255,0.7184,0.6881,0.7166,0.7102,0.7209,0.7220,0.7265,0.7204,0.7036,0.6850
2040/03/20 03:00:00,0.6713,0.7140,0.7449,0.7242,0.7552,0.7369,0.7382,0.7472,0.7292,0.7149,0.6983,0.7151,0.7440,0.7161,0.7242,0.7255,0.7184,0.6881,0.7166,0.7102,0.7209,0.7220,0.7265,0.7204,0.7036,0.6850
2040/03/20 04:00:00,0.6713,0.7140,0.7449,0.7242,0.7552,0.7369,0.7382,0.7472,0.7292,0.7149,0.6983,0.7151,0.7440,0.7161,0.7242,0.7255,0.7184,0.6881,0.7166,0.7102,0.7209,0.7220,0.7265,0.7204,0.7036,0.6850
2040/03/20 05:00:00,0.6713,0.7140,0.7449,0.7242,0.7552,0.7369,0.7382,0.7472,0.7292,0.7149,0.6983,0.7151,0.7440,0.7161,0.7242,0.7255,0.7184,0.6881,0.7166,0.7102,0.7209,0.7220,0.7265,0.7204,0.7036,0.6850
2040/03/20 06:00:00,0.6713,0.7140,0.7449,0.7242,0.7552,0.7369,0.7382,0.7472,0.7292,0.7149,0.6983,0.7151,0.7440,0.7161,0.7242,0.7255,0.7184,0.6881,0.7166,0.7102,0.7209,0.7220,0.7265,0.7204,0.7036,0.6850
2040/03/20 07:00:00,0.6713,0.7140,0.7449,0.7242,0.7552,0.7369,0.7382,0.7472,0.7292,0.7149,0.6983,0.7151,0.7440,0.7161,0.7242,0.7255,0.7184,0.6881,0.7166,0.7102,0.7209,0.7220,0.7265,0.7204,0.7036,0.6850
2040/03/20 08:00:00,0.6713,0.7140,0.7449,0.7242,0.7552,0.7369,0.7382,0.7472,0.7292,0.7149,0.6983,0.7151,0.7440,0.7161,0.7242,0.7255,0.7184,0.6881,0.7166,0.7102,0.7209,0.7220,0.7265,0.7204,0.7036,0.6850
2040/03/20 09:00:00,0.6713,0.7140,0.7449,0.7242,0.7552,0.7369,0.7382,0.7472,0.7292,0.7149,0.6983,0.7151,0.7440,0.7161,0.7242,0.7255,0.7184,0.6881,0.7166,0.7102,0.7209,0.7220,0.7265,0.7204,0.7036,0.6850
2040/03/20 10:00:00,0.6713,0.7140,0.7449,0.7242,0.7552,0.7369,0.7382,0.7472,0.7292,0.7149,0.6983,0.7151,0.7440,0.7161,0.7242,0.7255,0.7184,0.6881,0.7166,0.7102,0.7209,0.7220,0.7265,0.7204,0.7036,0.6850
2040/03/20 11:00:00,0.6713,0.7140,0.7449,0.7242,0.7552,0.7369,0.7382,0.7472,0.7292,0.7149,0.6983,0.7151,0.7440,0.7161,0.7242,0.7255,0.7184,0.6881,0.7166,0.7102,0.7209,0.7220,0.7265,0.7204,0.7036,0.6850
2040/03/20 12:00:00,0.6706,0.7107,0.7452,0.7267,0.7553,0.7368,0.7386,0.7463,0.7285,0.7143,0.6976,0.7147,0.7444,0.7163,0.7241,0.7258,0.7186,0.6866,0.7161,0.7105,0.7211,0.7231,0.7269,0.7204,0.7045,0.6888
2040/03/20 13:00:00,0.6706,0.7107,0.7452,0.7267,0.7553,0.7368,0.7386,0.7463,0.7285,0.7143,0.6976,0.7147,0.7444,0.7163,0.7241,0.7258,0.7186,0.6866,0.7161,0.7105,0.7211,0.7231,0.7269,0.7204,0.7045,0.6888
2040/03/20 14:00:00,0.6706,0.7107,0.7452,0.7267,0.7553,0.7368,0.7386,0.7463,0.7285,0.7143,0.6976,0.7147,0.7444,0.7163,0.7241,0.7258,0.7186,0.6866,0.7161,0.7105,0.7211,0.7231,0.7269,0.7204,0.7045,0.6888
2040/03/20 15:00:00,0.6706,0.7107,0.7452,0.7267,0.7553,0.7368,0.7386,0.7463,0.7285,0.7143,0.6976,0.7147,0.7444,0.7163,0.7241,0.7258,0.7186,0.6866,0.7161,0.7105,0.7211,0.7231,0.7269,0.7204,0.7045,0.6888
2040/03/20 16:00:00,0.6706,0.7107,0.7452,0.7267,0.7553,0.7368,0.7386,0.7463,0.7285,0.7143,0.6976,0.7147,0.7444,0.7163,0.7241,0.7258,0.7186,0.6866,0.7161,0.7105,0.7211,0.7231,0.7269,0.7204,0.7045,0.6888
2040/03/20 17:00:00,0.6706,0.7107,0.7452,0.7267,0.7553,0.7368,0.7386,0.7463,0.7285,0.7143,0.6976,0.7147,0.7444,0.7163,0.7241,0.7258,0.7186,0.6866,0.7161,0.7105,0.7211,0.7231,0.7269,0.7204,0.7045,0.6888
2040/03/20 18:00:00,0.6706,0.7107,0.7452,0.7267,0.7553,0.7368,0.7386,0.7463,0.7285,0.7143,0.6976,0.7147,0.7444,0.7163,0.7241,0.7258,0.7186,0.6866,0.7161,0.7105,0.7211,0.7231,0.7269,0.7204,0.7045,0.6888
2040/03/20 19:00:00,0.6706,0.7107,0.7452,0.7267,0.7553,0.7368,0.7386,0.7463,0.7285,0.7143,0.6976,0.7147,0.7444,0.7163,0.7241,0.7258,0.7186,0.6866,0.7161,0.7105,0.7211,0.7231,0.7269,0.7204,0.7045,0.6888
2040/03/20 20:00:00,0.6706,0.7107,0.7452,0.7267,0.7553,0.7368,0.7386,0.7463,0.7285,0.7143,0.6976,0.7147,0.7444,0.7163,0.7241,0.7258,0.7186,0.6866,0.7161,0.7105,0.7211,0.7231,0.7269,0.7204,0.7045,0.6888
2040/03/20 21:00:00,0.6706,0.7107,0.7452,0.7267,0.7553,0.7368,0.7386,0.7463,0.7285,0.7143,0.6976,0.7147,0.7444,0.7163,0.7241,0.7258,0.7186,0.6866,0.7161,0.7105,0.7211,0.7231,0.7269,0.7204,0.7045,0.6888
2040/03/20 22:00:00,0.6706,0.7107,0.7452,0.7267,0.7553,0.7368,0.7386,0.7463,0.7285,0.7143,0.6976,0.7147,0.7444,0.7163,0.7241,0.7258,0.7186,0.6866,0.7161,0.7105,0.7211,0.7231,0.7269,0.7204,0.7045,0.6888
2040/03/20 23:00:00,0.6706,0.7107,0.7452,0.7267,0.7553,0.7368,0.7386,0.7463,0.7285,0.7143,0.6976,0.7147,0.7444,0.7163,0.7241,0.7258,0.7186,0.6866,0.7161,0.7105,0.7211,0.7231,0.7269,0.7204,0.7045,0.6888
2040/03/21 00:00:00,0.6706,0.7107,0.7452,0.7267,0.7553,0.7368,0.7386,0.7463,0.7285,0.7143,0.6976,0.7147,0.7444,0.7163,0.7241,0.7258,0.7186,0.6866,0.7161,0.7105,0.7211,0.7231,0.7269,0.7204,0.7045,0.6888
2040/03/21 01:00:00,0.6706,0.7107,0.7452,0.7267,0.7553,0.7368,0.7386,0.7463,0.7285,0.7143,0.6976,0.7147,0.7444,0.7163,0.7241,0.7258,0.7186,0.6866,0.7161,0.7105,0.7211,0.7231,0.7269,0.7204,0.7045,0.6888
2040/03/21 02:00:00,0.6706,0.7107,0.7452,0.7267,0.7553,0.7368,0.7386,0.7463,0.7285,0.7143,0.6976,0.7147,0.7444,0.7163,0.7241,0.7258,0.7186,0.6866,0.7161,0.7105,0.7211,0.7231,0.7269,0.7204,0.7045,0.6888
2040/03/21 03:00:00,0.6706,0.7107,0.7452,0.7267,0.7553,0.7368,0.7386,0.7463,0.7285,0.7143,0.6976,0.7147,0.7444,0.7163,0.7241,0.7258,0.7186,0.6866,0.7161,0.7105,0.7211,0.7231,0.7269,0.7204,0.7045,0.6888
2040/03/21 04:00:00,0.6706,0.7107,0.7452,0.7267,0.7553,0.7368,0.7386,0.7463,0.7285,0.7143,0.6976,0.7147,0.7444,0.7163,0.7241,0.7258,0.7186,0.6866,0.7161,0.7105,0.7211,0.7231,0.7269,0.7204,0.7045,0.6888
2040/03/21 05:00:00,0.6706,0.7107,0.7452,0.7267,0.7553,0.7368,0.7386,0.7463,0.7285,0.7143,0.6976,0.7147,0.7444,0.7163,0.7241,0.7258,0.7186,0.6866,0.7161,0.7105,0.7211,0.7231,0.7269,0.7204,0.7045,0.6888
2040/03/21 06:00:00,0.6706,0.7107,0.7452,0.7267,0.7553,0.7368,0.7386,0.7463,0.7285,0.7143,0.6976,0.7147,0.7444,0.7163,0.7241,0.7258,0.7186,0.6866,0.7161,0.7105,0.7211,0.7231,0.7269,0.7204,0.7045,0.6888
2040/03/21 07:00:00,0.6706,0.7107,0.7452,0.7267,0.7553,0.7368,0.7386,0.7463,0.7285,0.7143,0.6976,0.7147,0.7444,0.7163,0.7241,0.7258,0.7186,0.6866,0.7161,0.7105,0.7211,0.7231,0.7269,0.7204,0.7045,0.6888
2040/03/21 08:00:00,0.6706,0.7107,0.7452,0.7267,0.7553,0.7368,0.7386,0.7463,0.7285,0.7143,0.6976,0.7147,0.7444,0.7163,0.7241,0.7258,0.7186,0.6866,0.7161,0.7105,0.7211,0.7231,0.7269,0.7204,0.7045,0.6888
2040/03/21 09:00:00,0.6706,0.7107,0.7452,0.7267,0.7553,0.7368,0.7386,0.7463,0.7285,0.7143,0.6976,0.7147,0.7444,0.7163,0.7241,0.7258,0.7186,0.6866,0.7161,0.7105,0.7211,0.7231,0.7269,0.7204,0.7045,0.6888
2040/03/21 10:00:00,0.6706,0.7107,0.7452,0.7267,0.7553,0.7368,0.7386,0.7463,0.7285,0.7143,0.6976,0.7147,0.7444,0.7163,0.7241,0.7258,0.7186,0.6866,0.7161,0.7105,0.7211,0.7231,0.7269,0.7204,0.7045,0.6888
2040/03/21 11:00:00,0.6706,0.7107,0.7452,0.7267,0.7553,0.7368,0.7386,0.7463,0.7285,0.7143,0.6976,0.7147,0.7444,0.7163,0.7241,0.7258,0.7186,0.6866,0.7161,0.7105,0.7211,0.7231,0.7269,0.7204,0.7045,0.6888
2040/03/21 12:00:00,0.6703,0.7138,0.7440,0.7294,0.7554,0.7365,0.7373,0.7442,0.7274,0.7132,0.6976,0.7146,0.7442,0.7158,0.7238,0.7260,0.7187,0.6866,0.7150,0.7104,0.7209,0.7235,0.7267,0.7197,0.7047,0.6833
2040/03/21 13:00:00,0.6703,0.7138,0.7440,0.7294,0.7554,0.7365,0.7373,0.7442,0.7274,0.7132,0.6976,0.7146,0.7442,0.7158,0.7238,0.7260,0.7187,0.6866,0.7150,0.7104,0.7209,0.7235,0.7267,0.7197,0.7047,0.6833
2040/03/21 14:00:00,0.6703,0.7138,0.7440,0.7294,0.7554,0.7365,0.7373,0.7442,0.7274,0.7132,0.6976,0.7146,0.7442,0.7158,0.7238,0.7260,0.7187,0.6866,0.7150,0.7104,0.7209,0.7235,0.7267,0.7197,0.7047,0.6833
2040/03/21 15:00:00,0.6703,0.7138,0.7440,0.7294,0.7554,0.7365,0.7373,0.7442,0.7274,0.7132,0.6976,0.7146,0.7442,0.7158,0.7238,0.7260,0.7187,0.6866,0.7150,0.7104,0.7209,0.7235,0.7267,0.7197,0.7047,0.6833
2040/03/21 16:00:00,0.6703,0.7138,0.7440,0.7294,0.7554,0.7365,0.7373,0.7442,0.7274,0.7132,0.6976,0.7146,0.7442,0.7158,0.7238,0.7260,0.7187,0.6866,0.7150,0.7104,0.7209,0.7235,0.7267,0.7197,0.7047,0.6833
2040/03/21 17:00:00,0.6703,0.7138,0.7440,0.7294,0.7554,0.7365,0.7373,0.7442,0.7274,0.7132,0.6976,0.7146,0.7442,0.7158,0.7238,0.7260,0.7187,0.6866,0.7150,0.7104,0.7209,0.7235,0.7267,0.7197,0.7047,0.6833
2040/03/21 18:00:00,0.6703,0.7138,0.7440,0.7294,0.7554,0.7365,0.7373,0.7442,0.7274,0.7132,0.6976,0.7146,0.7442,0.7158,0.7238,0.7260,0.7187,0.6866,0.7150,0.7104,0.7209,0.7235,0.7267,0.7197,0.7047,0.6833
2040/03/21 19:00:00,0.6703,0.7138,0.7440,0.7294,0.7554,0.7365,0.7373,0.7442,0.7274,0.7132,0.6976,0.7146,0.7442,0.7158,0.7238,0.7260,0.7187,0.6866,0.7150,0.7104,0.7209,0.7235,0.7267,0.7197,0.7047,0.6833
2040/03/21 20:00:00,0.6703,0.7138,0.7440,0.7294,0.7554,0.7365,0.7373,0.7442,0.7274,0.7132,0.6976,0.7146,0.7442,0.7158,0.7238,0.7260,0.7187,0.6866,0.7150,0.7104,0.7209,0.7235,0.7267,0.7197,0.7047,0.6833
2040/03/21 21:00:00,0.6703,0.7138,0.7440,0.7294,0.7554,0.7365,0.7373,0.7442,0.7274,0.7132,0.6976,0.7146,0.7442,0.7158,0.7238,0.7260,0.7187,0.6866,0.7150,0.7104,0.7209,0.7235,0.7267,0.7197,0.7047,0.6833
2040/03/21 22:00:00,0.6703,0.7138,0.7440,0.7294,0.7554,0.7365,0.7373,0.7442,0.7274,0.7132,0.6976,0.7146,0.7442,0.7158,0.7238,0.7260,0.7187,0.6866,0.7150,0.7104,0.7209,0.7235,0.7267,0.7197,0.7047,0.6833
2040/03/21 23:00:00,0.6703,0.7138,0.7440,0.7294,0.7554,0.7365,0.7373,0.7442,0.7274,0.7132,0.6976,0.7146,0.7442,0.7158,0.7238,0.7260,0.7187,0.6866,0.7150,0.7104,0.7209,0.7235,0.7267,0.7197,0.7047,0.6833
2040/03/22 00:00:00,0.6703,0.7138,0.7440,0.7294,0.7554,0.7365,0.7373,0.7442,0.7274,0.7132,0.6976,0.7146,0.7442,0.7158,0.7238,0.7260,0.7187,0.6866,0.7150,0.7104,0.7209,0.7235,0.7267,0.7197,0.7047,0.6833
2040/03/22 01:00:00,0.6703,0.7138,0.7440,0.7294,0.7554,0.7365,0.7373,0.7442,0.7274,0.7132,0.6976,0.7146,0.7442,0.7158,0.7238,0.7260,0.7187,0.6866,0.7150,0.7104,0.7209,0.7235,0.7267,0.7197,0.7047,0.6833
2040/03/22 02:00:00,0.6703,0.7138,0.7440,0.7294,0.7554,0.7365,0.7373,0.7442,0.7274,0.7132,0.6976,0.7146,0.7442,0.7158,0.7238,0.7260,0.7187,0.6866,0.7150,0.7104,0.7209,0.7235,0.7267,0.7197,0.7047,0.6833
2040/03/22 03:00:00,0.6703,0.7138,0.7440,0.7294,0.7554,0.7365,0.7373,0.7442,0.7274,0.7132,0.6976,0.7146,0.7442,0.7158,0.7238,0.7260,0.7187,0.6866,0.7150,0.7104,0.7209,0.7235,0.7267,0.7197,0.7047,0.6833
